Time,X,Y,VX,VY
1688252037.4215562,-0.5090395267995131,-0.8607431441235694,0.1352052169103193,-0.07995974188900876
1688252037.4381793,-0.5067902750034547,-0.8620693807124359,0.13541354166654454,-0.07960643024308021
1688252037.4548442,-0.5045318769555074,-0.8633930652580856,0.13562146554875873,-0.07925168190726457
1688252037.471524,-0.5022680137839507,-0.8647119996446939,0.1358286432777355,-0.07889607511183983
1688252037.4882002,-0.5000011893077709,-0.8660247171361881,0.13603484445911135,-0.07854000315577263
1688252037.5048974,-0.4977280753704844,-0.8673331326474236,0.13624036988700838,-0.07818294325346503
1688252037.52151,-0.4954630862201672,-0.8686289945616524,0.1364439234004988,-0.07782715958971018
1688252037.5381742,-0.49318765341131143,-0.8699229497620143,0.13664717740807536,-0.07746973543990825
1688252037.5548344,-0.4909093961105632,-0.871210631713343,0.13684944601599805,-0.07711186761995736
1688252037.5715,-0.4886270251903374,-0.8724927680236905,0.1370508435166725,-0.07675335363416994
1688252037.5882118,-0.486334990033515,-0.8737724403236239,0.13725185397149614,-0.0763933215936478
1688252037.6048508,-0.4840495986085042,-0.8750405625380723,0.13745105014313438,-0.07603433314807825
1688252037.6215343,-0.4817547637382016,-0.8763060810102539,0.13764983731989378,-0.07567386132959103
1688252037.6382003,-0.47945905217747686,-0.8775642525109346,0.13784747043706852,-0.07531325180089433
1688252037.6548684,-0.47715975864147053,-0.8788165705841087,0.13804418410000058,-0.07495207961683613
1688252037.6715333,-0.47485762255638375,-0.8800626331688551,0.1382399151531082,-0.0745904609262125
1688252037.6881912,-0.47255322273134515,-0.881302134166382,0.1384346155145056,-0.07422848664814875
1688252037.7049036,-0.47023801866442394,-0.8825396341256051,0.13862900155354124,-0.07386481524373871
1688252037.7215588,-0.46792751731712157,-0.8837668462538266,0.1388217715838621,-0.073501882540799
1688252037.7381744,-0.46561931512672056,-0.884985114779296,0.1390131367563478,-0.07313931098858081
1688252037.7549546,-0.46328504075661736,-0.8862093268585811,0.13920543554008372,-0.07277264402795185
1688252037.7716475,-0.46095971155684523,-0.8874210637129536,0.13939577472007272,-0.07240738217139275
1688252037.7881842,-0.45865301122386626,-0.8886154484901103,0.1395833882421465,-0.07204504653038676
1688252037.8048549,-0.4563244879947889,-0.8898134420519246,0.13977156863078866,-0.07167928295687763
1688252037.8215742,-0.45398602832441587,-0.8910088024740399,0.13995933540681416,-0.07131195857081964
1688252037.8381836,-0.45165984106009294,-0.892190219613268,0.14014491197708534,-0.07094656192979608
1688252037.8548918,-0.44931672797422034,-0.893372530338011,0.140330628911441,-0.0705785065869407
1688252037.8715167,-0.4469822120838459,-0.8945428453017954,0.14051446155607156,-0.07021180168839626
1688252037.8881855,-0.44463847555020025,-0.8957101239019206,0.14069781724981387,-0.0698436484145937
1688252037.9048734,-0.44228900372491553,-0.8968725869286125,0.1408804165150501,-0.06947459424328717
1688252037.9215364,-0.4399399905535263,-0.8980271737045395,0.14106177858170932,-0.06910561211716605
1688252037.9381688,-0.4375923072804811,-0.8991734941650277,0.14124184217857577,-0.06873683889098833
1688252037.9548697,-0.4352319265950525,-0.9003183715066347,0.14142167909085848,-0.06836607115993745
1688252037.9715269,-0.4328747624460229,-0.9014540698434387,0.14160007416843837,-0.06799580868124262
1688252037.9881897,-0.4305138235708243,-0.9025839837457948,0.14177756062917993,-0.06762495326994769
1688252038.0048528,-0.42814990157323,-0.9037077302883015,0.1419540783233017,-0.06725362927088262
1688252038.0216148,-0.4257689834242398,-0.9048319030371826,0.14213066296576424,-0.0668796355225993
1688252038.0381963,-0.42341079716529634,-0.9059377996550582,0.14230437680028163,-0.06650921249125465
1688252038.0549617,-0.4210235481457587,-0.9070497075170445,0.14247903487881589,-0.06613422429215121
1688252038.0715868,-0.41865337758406657,-0.9081461057767374,0.14265125671471887,-0.06576191877093286
1688252038.0882106,-0.41628055627005217,-0.909236217091849,0.14282249099967637,-0.06538919687051342
1688252038.1048496,-0.41390271456800504,-0.9103211207443429,0.14299290726690272,-0.06501568636938589
1688252038.1215243,-0.41151692551412905,-0.9114021176272298,0.14316270986019428,-0.0646409275011523
1688252038.1383917,-0.40910070122711756,-0.9124892417204056,0.14333347491342735,-0.06426138787767727
1688252038.1549096,-0.4067317621297489,-0.9135476307641706,0.14349972627565397,-0.06388927579442251
1688252038.171503,-0.40434922665975875,-0.9146046702809116,0.14366576565467135,-0.06351502799795061
1688252038.1881766,-0.40195242223079547,-0.9156605540607263,0.14383162349095688,-0.06313853883864448
1688252038.2048807,-0.39954846595064913,-0.9167120722214162,0.14399679557739384,-0.06276092626918155
1688252038.2215266,-0.3971501454488937,-0.9177536499354947,0.14416040622212845,-0.06238419896571811
1688252038.2381926,-0.3947462191973274,-0.9187901950006953,0.14432322634022587,-0.062006591113133495
1688252038.2550786,-0.3923077920204752,-0.9198340047639136,0.1444871875944195,-0.06162356386787787
1688252038.271641,-0.38991340350794684,-0.9208515286216606,0.144647019868237,-0.061247454199837924
1688252038.2882273,-0.3875129235660578,-0.9218642709581962,0.14480610106245898,-0.06087038769231151
1688252038.304824,-0.385108292385499,-0.9228713903550836,0.14496429900738644,-0.06049266910973968
1688252038.321498,-0.3826898679651788,-0.9238768667721874,0.145122238873653,-0.06011278389013268
1688252038.338204,-0.38026414242375145,-0.9248779281541586,0.14527948522782266,-0.059731751813104014
1688252038.3548605,-0.3778429759597008,-0.9258696914349864,0.1454352710396801,-0.05935143587427504
1688252038.3715265,-0.37541786922132453,-0.9268556648525813,0.14559014738194764,-0.05897050099860234
1688252038.3881695,-0.37299352527792706,-0.9278339453268265,0.1457438153194996,-0.058589685942484725
1688252038.404841,-0.37056249288622817,-0.9288075359653065,0.14589674657937224,-0.05820782026736472
1688252038.421502,-0.36813041654265466,-0.9297741642012493,0.14604858418761174,-0.057825790608667715
1688252038.438243,-0.3656841765583752,-0.9307389983313383,0.14620013997836276,-0.057441536130491216
1688252038.4548502,-0.3632549478016515,-0.9316897782511191,0.14634948813892096,-0.057059953769690606
1688252038.4717414,-0.3607816475998671,-0.9326503110786621,0.146500368282648,-0.056671448682488204
1688252038.4881866,-0.35837122454983966,-0.9335791693341537,0.14664627299623195,-0.05629282031518772
1688252038.5048451,-0.3559270868784153,-0.9345137285381339,0.14679307321271037,-0.05590889606754228
1688252038.5215275,-0.3534770089274934,-0.935443212685662,0.14693907624118552,-0.05552403872297535
1688252038.5382254,-0.3510222242026445,-0.9363671278488093,0.1470842044956397,-0.055138442040088866
1688252038.5548663,-0.348573414087216,-0.9372814811952609,0.14722783078343957,-0.05475378384665553
1688252038.5715654,-0.34611364897923574,-0.9381925932292785,0.14737094792707292,-0.054367404847016174
1688252038.5881662,-0.343665992430816,-0.9390919473866988,0.14751221814776927,-0.05398292785546485
1688252038.6048303,-0.34120667000546295,-0.939988302237737,0.14765301723852084,-0.05359661839224996
1688252038.6215317,-0.3387394778374213,-0.9408802081850969,0.14779311749711677,-0.053209072752744266
